WarehouseCode,ProductKey,DateValue,WIPQty,DressMass,WIPMass
235,T690-ET5,2024-06-30,2.0,92.3,0.1846
235,T690-ET5,2024-06-30,4.0,92.3,0.3692
235,T710WC2,2024-06-30,15.0,6.4,0.096
235,T710WC2,2024-06-30,20.0,6.4,0.128
235,T690-ES5,2024-06-30,4.0,87.0,0.348
235,T690-ES5,2024-06-30,2.0,87.0,0.174
235,AC1877,2024-06-30,4.0,7.1,0.0284
235,BK6697-2,2024-06-30,14.0,22.0,0.308
235,BK6697-2,2024-06-30,1.0,22.0,0.022
235,M4119-1L,2024-06-30,3.0,33.0,0.099
235,DLLA80X320-4R,2024-06-30,5.0,63.16,0.3158
235,DLLA80X320-4R,2024-06-30,4.0,63.16,0.25264
235,DLLA80X320-4R,2024-06-30,4.0,63.16,0.25264
235,DELB120X440-3L,2024-06-30,1.0,109.0,0.109
235,DELB120X440-3L,2024-06-30,2.0,109.0,0.218
235,T690-ET1,2024-06-30,4.0,99.4,0.3976
235,T690-ES1,2024-06-30,3.0,93.0,0.279
235,T690-ES1,2024-06-30,6.0,93.0,0.558
235,BK6697-5,2024-06-30,11.0,38.0,0.418
235,BK6697-5,2024-06-30,13.0,38.0,0.494
235,T610-LT2,2024-06-30,8.0,59.6,0.4768
235,T610-LT2,2024-06-30,4.0,59.6,0.2384
235,DELB120X350-6L,2024-06-30,2.0,101.0,0.202
235,DELB120X350-6L,2024-06-30,5.0,101.0,0.505
235,DELB120X350-6L,2024-06-30,4.0,101.0,0.404
235,DELB120X350-6L,2024-06-30,7.0,101.0,0.707
235,M4119-2,2024-06-30,11.0,19.0,0.209
235,M4119-1R,2024-06-30,14.0,33.0,0.462
235,M4119-1R,2024-06-30,3.0,33.0,0.099
235,BK6697-7,2024-06-30,5.0,79.0,0.395
235,BK6697-7,2024-06-30,6.0,79.0,0.474
235,BK6697-7,2024-06-30,12.0,79.0,0.948
235,BK6697-7,2024-06-30,4.0,79.0,0.316
235,BK6697-7,2024-06-30,1.0,79.0,0.079
235,BK6697-7,2024-06-30,11.0,79.0,0.869
235,BK6697-7,2024-06-30,1.0,79.0,0.079
235,BK6697-7,2024-06-30,9.0,79.0,0.711
235,BK6697-7,2024-06-30,20.0,79.0,1.58
235,P2P22GP,2024-06-30,1.0,81.0,0.081
235,P2P22GP,2024-06-30,12.0,81.0,0.972
235,P2P22GP,2024-06-30,6.0,81.0,0.486
235,DLLA70X320-2A,2024-06-30,5.0,47.9,0.2395
235,DLLA70X320-2A,2024-06-30,3.0,47.9,0.1437
235,T710LGA,2024-06-30,2.0,58.2,0.1164
235,T710LGA,2024-06-30,2.0,58.2,0.1164
235,T710LGA,2024-06-30,13.0,58.2,0.7566
235,DLLA80X320-4L,2024-06-30,1.0,63.16,0.06316
235,DLLA80X320-4L,2024-06-30,6.0,63.16,0.37896
235,T690WC2,2024-06-30,32.0,5.5,0.176
235,T690WC2,2024-06-30,10.0,5.5,0.055
235,T690WC2,2024-06-30,176.0,5.5,0.968
235,T690WC2,2024-06-30,108.0,5.5,0.594
235,PCLWC-1MR,2024-06-30,4.0,65.0,0.26
235,PCLWC-1MR,2024-06-30,8.0,65.0,0.52
235,PCLWC-1MR,2024-06-30,6.0,65.0,0.39
235,DELB120X330-6R,2024-06-30,2.0,102.0,0.204
235,DLLA70X400-5,2024-06-30,12.0,58.0,0.696
235,DLLA70X400-5,2024-06-30,1.0,58.0,0.058
235,DELA80X320-1,2024-06-30,6.0,36.4,0.2184
235,T810EP-1,2024-06-30,8.0,77.0,0.616
235,AE440,2024-06-30,14.0,11.6,0.1624
235,PA9WC2,2024-06-30,2.0,15.4,0.0308
235,T610WC1,2024-06-30,6.0,7.8,0.0468
235,T610WC1,2024-06-30,1.0,7.8,0.0078
235,T610WC1,2024-06-30,13.0,7.8,0.1014
235,T610WC1,2024-06-30,30.0,7.8,0.234
235,T610WC1,2024-06-30,8.0,7.8,0.0624
235,T610WC1,2024-06-30,12.0,7.8,0.0936
235,DELB100X320-2R,2024-06-30,6.0,95.0,0.57
235,DELB100X320-2R,2024-06-30,8.0,95.0,0.76
235,DELB100X320-2R,2024-06-30,2.0,95.0,0.19
235,DELB100X320-2R,2024-06-30,3.0,95.0,0.285
235,PA9WC1,2024-06-30,2.0,16.5,0.033
235,T390LA,2024-06-30,1.0,13.2,0.0132
235,DELB100X320-2L,2024-06-30,4.0,95.0,0.38
235,DELB100X320-2L,2024-06-30,4.0,95.0,0.38
235,DELB100X320-2L,2024-06-30,1.0,95.0,0.095
235,DELB100X320-2L,2024-06-30,26.0,95.0,2.47
235,T810WC7,2024-06-30,9.0,11.8,0.1062
235,T810WC7,2024-06-30,5.0,11.8,0.059
235,T810WC7,2024-06-30,27.0,11.8,0.3186
235,DELB120X350-5,2024-06-30,1.0,101.0,0.101
235,DELB120X440-6L,2024-06-30,1.0,100.0,0.1
235,T710WC2H,2024-06-30,200.0,10.0,2.0
235,DLLA80X320-3,2024-06-30,1.0,65.14,0.06514
235,DLLA80X320-3,2024-06-30,1.0,65.14,0.06514
235,DLLB100X410-10L,2024-06-30,2.0,112.0,0.224
235,P2P22PT,2024-06-30,2.0,91.0,0.182
235,T610-LT1,2024-06-30,4.0,62.0,0.248
235,T610-LT1,2024-06-30,18.0,62.0,1.116
235,T610-LT1,2024-06-30,6.0,62.0,0.372
235,DELB100X300-4R,2024-06-30,4.0,75.0,0.3
235,T710EPA,2024-06-30,38.0,49.6,1.8848
235,T710EPA,2024-06-30,18.0,49.6,0.8928
235,T710EPA,2024-06-30,15.0,49.6,0.744
235,T710EPA,2024-06-30,5.0,49.6,0.248
235,T710EPA,2024-06-30,2.0,49.6,0.0992
235,DELB100X320-1,2024-06-30,1.0,94.0,0.094
235,T690HEP,2024-06-30,2.0,45.0,0.09
235,T690HEP,2024-06-30,3.0,45.0,0.135
235,T690HEP,2024-06-30,12.0,45.0,0.54
235,T690HEP,2024-06-30,105.0,45.0,4.725
235,PCLWC-3M,2024-06-30,4.0,42.0,0.168
235,PCLWC-3M,2024-06-30,15.0,42.0,0.63
235,PCLWC-3M,2024-06-30,16.0,42.0,0.672
235,PCLWC-3M,2024-06-30,4.0,42.0,0.168
235,PCLWC-3M,2024-06-30,2.0,42.0,0.084
235,PCLWC-3M,2024-06-30,10.0,42.0,0.42
235,PCLWC-3M,2024-06-30,8.0,42.0,0.336
235,PCLWC-3M,2024-06-30,6.0,42.0,0.252
235,PCLWC-3M,2024-06-30,16.0,42.0,0.672
235,T710HEP,2024-06-30,36.0,54.0,1.944
235,T710HEP,2024-06-30,51.0,54.0,2.754
235,T710HEP,2024-06-30,2.0,54.0,0.108
235,T610LAL,2024-06-30,4.0,40.0,0.16
235,T610LAL,2024-06-30,8.0,40.0,0.32
235,T610LAL,2024-06-30,60.0,40.0,2.4
235,T610LAL,2024-06-30,14.0,40.0,0.56
235,T610LAL,2024-06-30,3.0,40.0,0.12
235,T610LAL,2024-06-30,26.0,40.0,1.04
235,T610LAL,2024-06-30,28.0,40.0,1.12
235,T610LAL,2024-06-30,20.0,40.0,0.8
235,P2P12PT,2024-06-30,105.0,56.4,5.922
235,P2P12PT,2024-06-30,5.0,56.4,0.282
235,T710-ET4,2024-06-30,4.0,112.0,0.448
235,T810WC2,2024-06-30,2.0,19.0,0.038
235,DELB100X410-4R,2024-06-30,5.0,104.0,0.52
235,DELB100X410-4R,2024-06-30,4.0,104.0,0.416
235,DELB100X410-4R,2024-06-30,2.0,104.0,0.208
235,T710-ET1A,2024-06-30,4.0,120.4,0.4816
235,T710-ET1A,2024-06-30,4.0,120.4,0.4816
235,T710-ET1A,2024-06-30,4.0,120.4,0.4816
235,DELA90X320-6L,2024-06-30,3.0,67.0,0.201
235,T690-ES4,2024-06-30,2.0,92.0,0.184
235,T690-ES4,2024-06-30,2.0,92.0,0.184
235,T690EP,2024-06-30,2.0,38.8,0.0776
235,T690EP,2024-06-30,67.0,38.8,2.5996
235,T690EP,2024-06-30,90.0,38.8,3.492
235,T690EP,2024-06-30,1.0,38.8,0.0388
235,T710-ES4,2024-06-30,1.0,106.0,0.106
235,T690-ET4,2024-06-30,4.0,86.0,0.344
235,T690-ET4,2024-06-30,2.0,86.0,0.172
235,T690-ET4,2024-06-30,10.0,86.0,0.86
235,T690-ET4,2024-06-30,22.0,86.0,1.892
235,DAB,2024-06-30,14.0,0.91,0.01274
235,DELB100X410-4L,2024-06-30,9.0,110.0,0.99
235,DELB100X410-4L,2024-06-30,2.0,110.0,0.22
235,DELB100X410-4L,2024-06-30,2.0,110.0,0.22
235,DELA90X320-6R,2024-06-30,24.0,67.0,1.608
235,DELA90X320-6R,2024-06-30,2.0,67.0,0.134
235,DELA90X320-6R,2024-06-30,30.0,67.0,2.01
235,DELB120X440-6R,2024-06-30,2.0,96.0,0.192
235,T690HEPC,2024-06-30,43.0,42.4,1.8232
235,T690HEPC,2024-06-30,3.0,42.4,0.1272
235,T690HEPC,2024-06-30,43.0,42.4,1.8232
235,T690HEPC,2024-06-30,60.0,42.4,2.544
235,T810HEP,2024-06-30,5.0,91.0,0.455
235,T810HEP,2024-06-30,10.0,91.0,0.91
235,T810HEP,2024-06-30,24.0,91.0,2.184
235,T810HEP,2024-06-30,4.0,91.0,0.364
235,T710LGHA,2024-06-30,4.0,89.4,0.3576
235,T510LG,2024-06-30,1.0,22.0,0.022
235,T510LG,2024-06-30,8.0,22.0,0.176
235,PCLWC-1MLX,2024-06-30,27.0,68.4,1.8468
235,PCLWC-1MRX,2024-06-30,14.0,68.4,0.9576
235,PCLWC-1MRX,2024-06-30,11.0,68.4,0.7524
I92,BK51692C,2024-06-30,3.0,1351.0,4.053
I92,1990-402-01C,2024-06-30,1.0,2016.0,2.016
I92,BK51692B,2024-06-30,1.0,1352.0,1.352
I92,BK57437B,2024-06-30,4.0,1608.0,6.432
I92,BK54998A,2024-06-30,1.0,1367.0,1.367
I92,BK57362A,2024-06-30,11.0,2809.0,30.899
I92,BK57362A,2024-06-30,7.0,2809.0,19.663
I92,BK57437A,2024-06-30,1.0,1572.0,1.572
I92,BK58410A,2024-06-30,1.0,3279.0,3.279
I92,BK58410A,2024-06-30,6.0,3279.0,19.674
I92,BK58410A,2024-06-30,10.0,3279.0,32.79
I92,BK58410A,2024-06-30,1.0,3279.0,3.279
I92,BK52347A,2024-06-30,4.0,2685.0,10.74
I92,BK57435A,2024-06-30,10.0,3670.0,36.7
I92,BK53694A,2024-06-30,1.0,1023.0,1.023
I92,BK53694A,2024-06-30,3.0,1023.0,3.069
I92,BK53694A,2024-06-30,11.0,1023.0,11.253
I92,BK57566B,2024-06-30,1.0,4245.0,4.245
I92,BK54149A,2024-06-30,2.0,1214.0,2.428
I92,BK54558A,2024-06-30,2.0,2471.0,4.942
I92,BK53859A,2024-06-30,2.0,1239.0,2.478
I92,BK57991A,2024-06-30,7.0,3540.0,24.78
I92,BK57991A,2024-06-30,5.0,3540.0,17.7
I92,BK57991A,2024-06-30,8.0,3540.0,28.32
I92,BK57598A,2024-06-30,1.0,7116.0,7.116
I92,BK57598A,2024-06-30,2.0,7116.0,14.232
I92,BK57550B,2024-06-30,30.0,3413.0,102.39
I92,BK57554A,2024-06-30,8.0,5916.0,47.328
I92,BK57554A,2024-06-30,4.0,5916.0,23.664
I92,BK57550A,2024-06-30,30.0,3476.0,104.28
I92,BK57597B,2024-06-30,4.0,5530.0,22.12
I92,BK57597B,2024-06-30,1.0,5530.0,5.53
I92,BK57597B,2024-06-30,2.0,5530.0,11.06
I92,BK57597B,2024-06-30,15.0,5530.0,82.95
I92,BK52472A,2024-06-30,1.0,666.0,0.666
I92,BK52472A,2024-06-30,1.0,666.0,0.666
I92,BK52472A,2024-06-30,4.0,666.0,2.664
I92,BK57906A,2024-06-30,2.0,3265.0,6.53
I92,BK57906A,2024-06-30,21.0,3265.0,68.565
I92,BK57906A,2024-06-30,4.0,3265.0,13.06
I92,BK57436A,2024-06-30,10.0,3725.0,37.25
I92,BK57435B,2024-06-30,2.0,3460.0,6.92
I92,BK57435B,2024-06-30,6.0,3460.0,20.76
I92,10E10-BALL,2024-06-30,11.0,1450.0,15.95
I92,10E10-BALL,2024-06-30,12.0,1450.0,17.4
I92,10E10-BALL,2024-06-30,1.0,1450.0,1.45
I92,10E10-BALL,2024-06-30,10.0,1450.0,14.5
I92,BK57548A,2024-06-30,2.0,4249.0,8.498
I92,BK57592A,2024-06-30,31.0,6110.0,189.41
I92,BK57592A,2024-06-30,1.0,6110.0,6.11
I92,BK58182A,2024-06-30,1.0,2611.0,2.611
I92,BK58182A,2024-06-30,10.0,2611.0,26.11
I92,BK58182A,2024-06-30,26.0,2611.0,67.886
I92,BK58182A,2024-06-30,11.0,2611.0,28.721
I92,BK56109A,2024-06-30,1.0,2642.0,2.642
I92,BK58660B,2024-06-30,5.0,3238.0,16.19
I92,BK58660C,2024-06-30,30.0,3491.0,104.73
I92,BK58660A,2024-06-30,3.0,3718.0,11.154
I92,BK58660A,2024-06-30,5.0,3718.0,18.59
I92,BK58660A,2024-06-30,22.0,3718.0,81.796
I92,BK58660D,2024-06-30,9.0,2774.0,24.966
I92,BK58660D,2024-06-30,20.0,2774.0,55.48
I92,BK58662,2024-06-30,1.0,1591.0,1.591
I92,BK58662,2024-06-30,1.0,1591.0,1.591
I92,BK58662,2024-06-30,1.0,1591.0,1.591
I92,BK59040A,2024-06-30,6.0,1717.0,10.302
I92,BK59040A,2024-06-30,8.0,1717.0,13.736
I92,BK59040A,2024-06-30,12.0,1717.0,20.604
I92,BK59040A,2024-06-30,2.0,1717.0,3.434
I92,BK59040A,2024-06-30,2.0,1717.0,3.434
I92,BK59040A,2024-06-30,2.0,1717.0,3.434
I92,BK59040A,2024-06-30,40.0,1717.0,68.68
I92,BK59040A,2024-06-30,14.0,1717.0,24.038
I92,BK59041A,2024-06-30,25.0,1973.0,49.325
I92,BK59041A,2024-06-30,7.0,1973.0,13.811
I92,BK59041A,2024-06-30,24.0,1973.0,47.352
I92,BK59041A,2024-06-30,5.0,1973.0,9.865
I92,BK59041A,2024-06-30,7.0,1973.0,13.811
I92,BK59042A,2024-06-30,5.0,2269.0,11.345
I92,BK59042A,2024-06-30,4.0,2269.0,9.076
I92,BK59042A,2024-06-30,57.0,2269.0,129.333
I92,BK59042A,2024-06-30,8.0,2269.0,18.152
I92,BK59042A,2024-06-30,2.0,2269.0,4.538
I92,BK59042A,2024-06-30,8.0,2269.0,18.152
I92,1980-306-01B,2024-06-30,14.0,4854.0,67.956
I92,1980-306-01B,2024-06-30,14.0,4854.0,67.956
I92,1980-306-01B,2024-06-30,8.0,4854.0,38.832
I92,1980-106-01B,2024-06-30,6.0,5162.0,30.972
I92,BK57445A,2024-06-30,10.0,2639.0,26.39
I92,BK57293A,2024-06-30,1.0,1080.0,1.08
I92,BK57293A,2024-06-30,4.0,1080.0,4.32
I92,BK57293A,2024-06-30,1.0,1080.0,1.08
I92,BK57293A,2024-06-30,12.0,1080.0,12.96
I92,BK001261A,2024-06-30,2.0,1601.0,3.202
I92,BK001261A,2024-06-30,11.0,1601.0,17.611
I92,BK001261A,2024-06-30,1.0,1601.0,1.601
I92,BK001261A,2024-06-30,2.0,1601.0,3.202
I92,BK001321A,2024-06-30,4.0,1429.0,5.716
I92,BK001321A,2024-06-30,2.0,1429.0,2.858
I92,BK001326A,2024-06-30,14.0,1686.0,23.604
I92,BK001322A,2024-06-30,4.0,1710.0,6.84
I92,BK001322A,2024-06-30,2.0,1710.0,3.42
I92,BK001308B,2024-06-30,6.0,2181.0,13.086
I92,1980-307-01A,2024-06-30,1.0,4527.0,4.527
I92,BK62125A,2024-06-30,5.0,1995.0,9.975
I92,BK62125A,2024-06-30,1.0,1995.0,1.995
I92,BK62121A,2024-06-30,2.0,1895.0,3.79
I92,BK62121A,2024-06-30,16.0,1895.0,30.32
I92,BK62121B,2024-06-30,7.0,1877.0,13.139
I92,BK62121B,2024-06-30,2.0,1877.0,3.754
I92,BK62121B,2024-06-30,6.0,1877.0,11.262
I92,BK62121B,2024-06-30,5.0,1877.0,9.385
I92,BK62122A,2024-06-30,16.0,1898.0,30.368
I92,BK62122B,2024-06-30,4.0,1881.0,7.524
I92,BK62122B,2024-06-30,15.0,1881.0,28.215
I92,BK62122B,2024-06-30,1.0,1881.0,1.881
I92,BK62122C,2024-06-30,4.0,1890.0,7.56
I92,BK62122C,2024-06-30,14.0,1890.0,26.46
I92,BK62122C,2024-06-30,2.0,1890.0,3.78
I92,BK62124A,2024-06-30,1.0,2009.0,2.009
I92,BK62124A,2024-06-30,1.0,2009.0,2.009
I92,BK62119A,2024-06-30,1.0,1942.0,1.942
I92,BK62121C,2024-06-30,18.0,1887.0,33.966
M61,00263301,2024-06-30,1.0,960.0,0.96
M61,060-10-002MK1,2024-06-30,2.0,336.0,0.672
M61,060-10-002MK3,2024-06-30,2.0,332.0,0.664
M61,060-10-002MK2,2024-06-30,8.0,305.0,2.44
M61,17-400-554-001,2024-06-30,6.0,274.0,1.644
M61,17-400-554-001,2024-06-30,1.0,274.0,0.274
M61,BK57212A,2024-06-30,9.0,2147.0,19.323
M61,BK57212A,2024-06-30,29.0,2147.0,62.263
M61,BK50100,2024-06-30,1.0,1657.1,1.6571
M61,BK51984A,2024-06-30,1.0,721.0,0.721
M61,BK51984A,2024-06-30,3.0,721.0,2.163
M61,BK51984A,2024-06-30,10.0,721.0,7.21
M61,BK56989A,2024-06-30,1.0,2641.0,2.641
M61,BK57213A,2024-06-30,3.0,1971.0,5.913
M61,BK57213A,2024-06-30,3.0,1971.0,5.913
M61,BK57213A,2024-06-30,1.0,1971.0,1.971
M61,BK51262A,2024-06-30,16.0,360.0,5.76
M61,BK55712A,2024-06-30,1.0,213.0,0.213
M61,BK55712A,2024-06-30,1.0,213.0,0.213
M61,BK57179A,2024-06-30,3.0,1668.0,5.004
M61,BK57179A,2024-06-30,8.0,1668.0,13.344
M61,BK51261A,2024-06-30,1.0,357.0,0.357
M61,BK51261A,2024-06-30,16.0,357.0,5.712
M61,BK53526B,2024-06-30,2.0,142.1,0.2842
M61,BK54955A,2024-06-30,2.0,642.0,1.284
M61,BK57247A,2024-06-30,2.0,2294.0,4.588
M61,BK57247A,2024-06-30,4.0,2294.0,9.176
M61,BK50799A,2024-06-30,3.0,431.0,1.293
M61,BK50799A,2024-06-30,3.0,431.0,1.293
M61,BK50799A,2024-06-30,8.0,431.0,3.448
M61,BK52184A,2024-06-30,2.0,481.0,0.962
M61,BK52055G,2024-06-30,1.0,85.0,0.085
M61,BK53529A,2024-06-30,6.0,995.0,5.97
M61,BK51556A,2024-06-30,6.0,485.0,2.91
M61,BK50883A,2024-06-30,13.0,162.0,2.106
M61,BK50883A,2024-06-30,5.0,162.0,0.81
M61,BK57143A,2024-06-30,1.0,2084.0,2.084
M61,BK54952A,2024-06-30,1.0,475.0,0.475
M61,BK54952A,2024-06-30,6.0,475.0,2.85
M61,BK53601A,2024-06-30,4.0,841.0,3.364
M61,BK53601A,2024-06-30,1.0,841.0,0.841
M61,BK57178A,2024-06-30,1.0,1675.0,1.675
M61,BK55720A,2024-06-30,4.0,102.0,0.408
M61,BK55720A,2024-06-30,4.0,102.0,0.408
M61,BK50099,2024-06-30,2.0,1467.1,2.9342
M61,BK50099,2024-06-30,2.0,1467.1,2.9342
M61,H03116,2024-06-30,1.0,175.0,0.175
M61,H03116,2024-06-30,1.0,175.0,0.175
M61,ZA4830-0291,2024-06-30,1.0,706.0,0.706
M61,H03119,2024-06-30,2.0,265.0,0.53
M61,RK609,2024-06-30,2.0,1457.1,2.9142
M61,BK1324,2024-06-30,1.0,862.0,0.862
M61,H03502,2024-06-30,1.0,415.0,0.415
M61,BK58328B,2024-06-30,4.0,1337.0,5.348
M61,BK58328B,2024-06-30,8.0,1337.0,10.696
M61,BK58328B,2024-06-30,12.0,1337.0,16.044
M61,BK58328C,2024-06-30,1.0,1337.0,1.337
M61,BK58328C,2024-06-30,5.0,1337.0,6.685
M61,BK58328C,2024-06-30,2.0,1337.0,2.674
M61,BK58329A,2024-06-30,6.0,609.0,3.654
M61,1656-0-02,2024-06-30,4.0,154.0,0.616
M61,BK56773A,2024-06-30,2.0,533.0,1.066
M61,BK53531A,2024-06-30,8.0,861.0,6.888
M61,BK54624A,2024-06-30,1.0,1466.0,1.466
M61,BK54625A,2024-06-30,1.0,1403.0,1.403
M61,BK50254A,2024-06-30,1.0,228.0,0.228
M61,BK50262A,2024-06-30,20.0,302.0,6.04
M61,BK50262A,2024-06-30,1.0,302.0,0.302
M61,BK58325A,2024-06-30,4.0,589.0,2.356
M61,BK58325A,2024-06-30,8.0,589.0,4.712
H53,1733-314-01A,2024-06-30,3.0,1344.9,4.0347
H53,1914-100-01G,2024-06-30,2.0,769.29,1.53858
H53,N55-25-11,2024-06-30,4.0,204.57,0.81828
H53,1837-204-01A,2024-06-30,1.0,893.58,0.89358
H53,N7535-2,2024-06-30,20.0,239.95,4.799
H53,1837-206-01A,2024-06-30,2.0,831.43,1.66286
H53,2004-105-01A,2024-06-30,2.0,731.64,1.46328
H53,7498-4,2024-06-30,4.0,563.82,2.25528
H53,7498-4,2024-06-30,35.0,563.82,19.7337
H53,1944-206-01B,2024-06-30,37.0,1098.6,40.6482
H53,1944-206-01B,2024-06-30,14.0,1098.6,15.3804
H53,N1511-42-02J,2024-06-30,4.0,699.44,2.79776
H53,N1511-42-02J,2024-06-30,1.0,699.44,0.69944
H53,1990-106-01D,2024-06-30,2.0,2690.26,5.38052
H53,1990-106-01D,2024-06-30,11.0,2690.26,29.59286
H53,1990-106-01D,2024-06-30,15.0,2690.26,40.3539
H53,1990-106-01D,2024-06-30,2.0,2690.26,5.38052
H53,N1511-42-03J,2024-06-30,1.0,1108.58,1.10858
H53,N1511-42-03J,2024-06-30,1.0,1108.58,1.10858
H53,1664-202-01A,2024-06-30,18.0,244.94,4.40892
H53,1880-200-03C,2024-06-30,2.0,440.89,0.88178
H53,1664-07-01E,2024-06-30,5.0,801.95,4.00975
H53,1664-07-01E,2024-06-30,1.0,801.95,0.80195
H53,1944-103-01A,2024-06-30,4.0,847.31,3.38924
H53,1880-102-01A,2024-06-30,1.0,383.29,0.38329
H53,1664-104-01A,2024-06-30,4.0,623.24,2.49296
H53,1671-00-03H,2024-06-30,5.0,366.5,1.8325
H53,1671-00-03H,2024-06-30,7.0,366.5,2.5655
H53,1671-00-03H,2024-06-30,1.0,366.5,0.3665
H53,1990-208-01B,2024-06-30,1.0,2932.93,2.93293
H53,1990-208-01B,2024-06-30,4.0,2932.93,11.73172
H53,1990-208-01B,2024-06-30,2.0,2932.93,5.86586
H53,1914-200-03D,2024-06-30,2.0,879.06,1.75812
H53,2053-200-01A,2024-06-30,1.0,761.13,0.76113
H53,1671-00-01H,2024-06-30,20.0,614.62,12.2924
H53,1671-00-01H,2024-06-30,26.0,614.62,15.98012
H53,1671-00-01H,2024-06-30,2.0,614.62,1.22924
H53,1671-00-02H,2024-06-30,4.0,296.2,1.1848
H53,2004-100-01A,2024-06-30,3.0,230.88,0.69264
H53,2004-100-01A,2024-06-30,4.0,230.88,0.92352
H53,2004-100-01A,2024-06-30,2.0,230.88,0.46176
H53,N7536-2,2024-06-30,24.0,341.55,8.1972
H53,N7536-2,2024-06-30,4.0,341.55,1.3662
H53,1944-206-02B,2024-06-30,6.0,1098.6,6.5916
H53,1990-208-02B,2024-06-30,2.0,2846.29,5.69258
H53,2053-301-01A,2024-06-30,1.0,863.19,0.86319
H53,2034-202-02A,2024-06-30,2.0,1788.97,3.57794
H53,1664-04-01F,2024-06-30,1.0,472.19,0.47219
H53,N7534-2,2024-06-30,8.0,360.61,2.88488
H53,N7534-2,2024-06-30,12.0,360.61,4.32732
H53,1671-00-04H,2024-06-30,5.0,366.05,1.83025
H53,1671-00-04H,2024-06-30,7.0,366.05,2.56235
H53,2045-105-01A,2024-06-30,2.0,1152.12,2.30424
H53,BK56827A,2024-06-30,1.0,743.44,0.74344
H53,BK56784A R1,2024-06-30,1.0,1449.23,1.44923
H53,2031-301-01A,2024-06-30,6.0,850.49,5.10294
H53,2031-301-01A,2024-06-30,39.0,850.49,33.16911
H53,2031-301-01A,2024-06-30,19.0,850.49,16.15931
H53,2031-301-01A,2024-06-30,15.0,850.49,12.75735
H53,N7603-16,2024-06-30,12.0,488.07,5.85684
H53,N7603-16,2024-06-30,3.0,488.07,1.46421
H53,N7603-16,2024-06-30,42.0,488.07,20.49894
H53,N7603-16,2024-06-30,17.0,488.07,8.29719
H53,N7486-11,2024-06-30,24.0,263.54,6.32496
H53,N7486-11,2024-06-30,11.0,263.54,2.89894
H53,N7486-11,2024-06-30,12.0,263.54,3.16248
H53,1511-200-01B,2024-06-30,8.0,1557.64,12.46112
H53,1511-200-01B,2024-06-30,4.0,1557.64,6.23056
H53,1511-200-01B,2024-06-30,1.0,1557.64,1.55764
H53,N7485-10,2024-06-30,5.0,385.55,1.92775
H53,N7485-10,2024-06-30,1.0,385.55,0.38555
H53,N7485-10,2024-06-30,1.0,385.55,0.38555
H53,BK56826A,2024-06-30,12.0,362.87,4.35444
H53,1664-101-01A,2024-06-30,1.0,1085.45,1.08545
H53,2050-102-01C,2024-06-30,14.0,1528.15,21.3941
H53,2050-102-01C,2024-06-30,7.0,1528.15,10.69705
H53,2050-102-01C,2024-06-30,4.0,1528.15,6.1126
H53,2042-203-01A,2024-06-30,1.0,2899.82,2.89982
H53,2042-203-02A,2024-06-30,1.0,2910.7,2.9107
H53,2042-203-02A,2024-06-30,7.0,2910.7,20.3749
H53,2042-203-03A,2024-06-30,4.0,2611.78,10.44712
H53,2042-203-03A,2024-06-30,6.0,2611.78,15.67068
H53,2042-203-03A,2024-06-30,2.0,2611.78,5.22356
H53,2042-203-04A,2024-06-30,6.0,2569.15,15.4149
H53,2042-203-04A,2024-06-30,1.0,2569.15,2.56915
H53,1733-105-01D,2024-06-30,15.0,2015.31,30.22965
H53,1733-105-01D,2024-06-30,1.0,2015.31,2.01531
H53,1671-02-03M,2024-06-30,4.0,668.14,2.67256
H53,1671-02-03M,2024-06-30,4.0,668.14,2.67256
H53,1671-02-03M,2024-06-30,2.0,668.14,1.33628
H53,2031-305-01B,2024-06-30,1.0,479.45,0.47945
H53,2031-305-01B,2024-06-30,26.0,479.45,12.4657
H53,2031-305-01B,2024-06-30,5.0,479.45,2.39725
H53,1671-02-02M,2024-06-30,56.0,639.57,35.81592
H53,1671-02-02M,2024-06-30,76.0,639.57,48.60732
H53,1671-02-02M,2024-06-30,2.0,639.57,1.27914
H53,1671-02-01M,2024-06-30,68.0,475.36,32.32448
H53,1671-02-01M,2024-06-30,16.0,475.36,7.60576
H53,1671-02-01M,2024-06-30,1.0,475.36,0.47536
H53,1671-02-01M,2024-06-30,3.0,475.36,1.42608
H53,2031-101-01C,2024-06-30,4.0,456.77,1.82708
H53,2031-101-01C,2024-06-30,7.0,456.77,3.19739
H53,2031-101-01C,2024-06-30,88.0,456.77,40.19576
H53,2031-101-01C,2024-06-30,7.0,456.77,3.19739
H53,2031-104-01B,2024-06-30,14.0,719.85,10.0779
H53,2031-106-01C,2024-06-30,47.0,317.51,14.92297
H53,2031-106-01C,2024-06-30,19.0,317.51,6.03269
H53,1837-304-01A,2024-06-30,1.0,931.22,0.93122
H53,2043-200-04C,2024-06-30,1.0,1888.3,1.8883
H53,2043-200-04C,2024-06-30,1.0,1888.3,1.8883
H53,2043-200-01C,2024-06-30,1.0,1688.72,1.68872
H53,2043-200-02C,2024-06-30,8.0,1673.76,13.39008
H53,1980-408-01B,2024-06-30,1.0,3280.83,3.28083
H53,1665-200-02A,2024-06-30,1.0,2046.61,2.04661
H53,1665-200-02A,2024-06-30,5.0,2046.61,10.23305
